0.2330000000, 1.4587583265, -0.0015607166, 1.4603190431,-6.2162610269,0.1212060595
0.2340000000, 1.4649740116, -0.0014372822, 1.4664112938,-6.2156851322,0.1234344356
0.2350000000, 1.4711891184, -0.0013116055, 1.4725007239,-6.2151067836,0.1256766313
0.2360000000, 1.4774036444, -0.0011836729, 1.4785873173,-6.2145259815,0.1279326343
0.2370000000, 1.4836175871, -0.0010534705, 1.4846710576,-6.2139427259,0.1302024325
0.2380000000, 1.4898309441, -0.0009209845, 1.4907519286,-6.2133570172,0.1324860134
0.2390000000, 1.4960437130, -0.0007862011, 1.4968299141,-6.2127688555,0.1347833647
0.2400000000, 1.5022558912, -0.0006491066, 1.5029049978,-6.2121782411,0.1370944740
0.2410000000, 1.5084674764, -0.0005096873, 1.5089771637,-6.2115851743,0.1394193288
0.2420000000, 1.5146784660, -0.0003679294, 1.5150463954,-6.2109896552,0.1417579166
0.2430000000, 1.5208888577, -0.0002238191, 1.5211126769,-6.2103916842,0.1441102250
0.2440000000, 1.5270986490, -0.0000773429, 1.5271759919,-6.2097912613,0.1464762413
0.2450000000, 1.5333078374, 0.0000715131, 1.5332363243,-6.2091883870,0.1488559531
0.2460000000, 1.5395164204, 0.0002227624, 1.5392936580,-6.2085830613,0.1512493475
0.2470000000, 1.5457243957, 0.0003764188, 1.5453479769,-6.2079752846,0.1536564121
0.2480000000, 1.5519317608, 0.0005324959, 1.5513992648,-6.2073650571,0.1560771341
0.2490000000, 1.5581385132, 0.0006910074, 1.5574475057,-6.2067523790,0.1585115007
0.2500000000, 1.5643446504, 0.0008519669, 1.5634926835,-6.2061372506,0.1609594992
0.2510000000, 1.5705501701, 0.0010153881, 1.5695347820,-6.2055196721,0.1634211167
0.2520000000, 1.5767550697, 0.0011812844, 1.5755737853,-6.2048996438,0.1658963405
0.2530000000, 1.5829593469, 0.0013496696, 1.5816096773,-6.2042771659,0.1683851576
0.2540000000, 1.5891629991, 0.0015205571, 1.5876424420,-6.2036522386,0.1708875552
0.2550000000, 1.5953660240, 0.0016939606, 1.5936720633,-6.2030248622,0.1734035202
0.2560000000, 1.6015684190, 0.0018698937, 1.5996985253,-6.2023950370,0.1759330397
0.2570000000, 1.6077701818, 0.0020483698, 1.6057218120,-6.2017627631,0.1784761006
0.2580000000, 1.6139713098, 0.0022294025, 1.6117419074,-6.2011280409,0.1810326900
0.2590000000, 1.6201718007, 0.0024130053, 1.6177587954,-6.2004908706,0.1836027946
0.2600000000, 1.6263716519, 0.0025991917, 1.6237724603,-6.1998512524,0.1861864014
0.2610000000, 1.6325708611, 0.0027879752, 1.6297828860,-6.1992091866,0.1887834971
0.2620000000, 1.6387694258, 0.0029793692, 1.6357900566,-6.1985646735,0.1913940687
0.2630000000, 1.6449673435, 0.0031733873, 1.6417939562,-6.1979177133,0.1940181028
0.2640000000, 1.6511646118, 0.0033700429, 1.6477945689,-6.1972683063,0.1966555862
0.2650000000, 1.6573612283, 0.0035693494, 1.6537918789,-6.1966164526,0.1993065055
0.2660000000, 1.6635571904, 0.0037713203, 1.6597858702,-6.1959621527,0.2019708474
0.2670000000, 1.6697524958, 0.0039759689, 1.6657765270,-6.1953054066,0.2046485985
0.2680000000, 1.6759471421, 0.0041833086, 1.6717638334,-6.1946462148,0.2073397455
0.2690000000, 1.6821411266, 0.0043933529, 1.6777477737,-6.1939845774,0.2100442747
0.2700000000, 1.6883344471, 0.0046061151, 1.6837283321,-6.1933204947,0.2127621729
0.2710000000, 1.6945271011, 0.0048216085, 1.6897054926,-6.1926539670,0.2154934264
0.2720000000, 1.7007190861, 0.0050398465, 1.6956792396,-6.1919849945,0.2182380216
0.2730000000, 1.7069103997, 0.0052608425, 1.7016495572,-6.1913135776,0.2209959451
0.2740000000, 1.7131010394, 0.0054846096, 1.7076164297,-6.1906397164,0.2237671830
0.2750000000, 1.7192910028, 0.0057111614, 1.7135798414,-6.1899634112,0.2265517219
0.2760000000, 1.7254802875, 0.0059405109, 1.7195397765,-6.1892846624,0.2293495480
0.2770000000, 1.7316688909, 0.0061726716, 1.7254962194,-6.1886034701,0.2321606475
0.2780000000, 1.7378568108, 0.0064076566, 1.7314491542,-6.1879198346,0.2349850066
0.2790000000, 1.7440440445, 0.0066454792, 1.7373985653,-6.1872337563,0.2378226117
0.2800000000, 1.7502305898, 0.0068861526, 1.7433444371,-6.1865452353,0.2406734488
0.2810000000, 1.7564164440, 0.0071296901, 1.7492867539,-6.1858542720,0.2435375040
0.2820000000, 1.7626016049, 0.0073761049, 1.7552255000,-6.1851608666,0.2464147635
0.2830000000, 1.7687860699, 0.0076254101, 1.7611606598,-6.1844650194,0.2493052133
0.2840000000, 1.7749698366, 0.0078776189, 1.7670922177,-6.1837667307,0.2522088394
0.2850000000, 1.7811529026, 0.0081327446, 1.7730201581,-6.1830660007,0.2551256278
0.2860000000, 1.7873352655, 0.0083908001, 1.7789444653,-6.1823628297,0.2580555645
0.2870000000, 1.7935169227, 0.0086517988, 1.7848651239,-6.1816572181,0.2609986353
0.2880000000, 1.7996978719, 0.0089157536, 1.7907821183,-6.1809491660,0.2639548263
0.2890000000, 1.8058781105, 0.0091826777, 1.7966954328,-6.1802386738,0.2669241231
0.2900000000, 1.8120576363, 0.0094525842, 1.8026050520,-6.1795257417,0.2699065117
0.2910000000, 1.8182364466, 0.0097254862, 1.8085109604,-6.1788103700,0.2729019777
0.2920000000, 1.8244145392, 0.0100013967, 1.8144131425,-6.1780925591,0.2759105071
0.2930000000, 1.8305919115, 0.0102803288, 1.8203115827,-6.1773723091,0.2789320854
0.2940000000, 1.8367685611, 0.0105622955, 1.8262062656,-6.1766496204,0.2819666983
0.2950000000, 1.8429444856, 0.0108473098, 1.8320971758,-6.1759244933,0.2850143315
0.2960000000, 1.8491196826, 0.0111353848, 1.8379842978,-6.1751969280,0.2880749706
0.2970000000, 1.8552941495, 0.0114265334, 1.8438676161,-6.1744669248,0.2911486012
0.2980000000, 1.8614678840, 0.0117207686, 1.8497471153,-6.1737344841,0.2942352088
0.2990000000, 1.8676408836, 0.0120181034, 1.8556227802,-6.1729996060,0.2973347789
